sentence_id,at,content,sentiment,category
review_3718_1,2025-10-01 01:05:10,sangat mudah bertransaksi,positive,none
review_3719_1,2025-10-01 00:27:02,"setiap gerimis dikit, gmau angkut penumpang,",negative,service
review_3719_2,2025-10-01 00:27:02,pdhl ada yang namnya jas hujan,neutral,none
review_3720_1,2025-10-01 00:23:30,Drivernya setia menunggu..,positive,service
review_3720_2,2025-10-01 00:23:30,ramah..,positive,none
review_3720_3,2025-10-01 00:23:30,murah senyum,positive,none
review_3721_1,2025-10-01 00:16:02,simpel dan efektif... 👍,positive,none
review_3722_1,2025-10-01 00:09:47,pelayanan bagus dan cepat,positive,service
review_3723_1,2025-10-01 00:09:24,bikin orderan baik go ride dan go car susah driver maaf orderan lagi ramai,negative,service
review_3724_1,2025-10-01 00:05:11,sangat membantu sekali,positive,none
review_3725_1,2025-10-01 00:02:36,ya kan pas itu saya mau berangkat ke sekolah ada upacara hari penting malah akun dibekukan dasar dah capek,negative,service
review_3726_1,2025-10-01 00:01:50,"Naik gojeg tepat waktu jemputnya, dan pelayanannya excellent",positive,service
review_3727_1,2025-09-30 23:54:29,nginstal soang lamanya seabad ga kelar2,negative,app
review_3728_1,2025-09-30 23:35:01,"hujan dikit, langsung gadapet driver",negative,service
review_3729_1,2025-09-30 20:21:06,"Banyak promo nya, pelayanan cepat",positive,service
review_3730_1,2025-09-30 20:18:13,mantap,positive,none
review_3731_1,2025-09-30 19:28:58,sesuai dengan tujuan yang di inginkan,positive,none
review_3732_1,2025-09-30 18:07:22,"Susah banget sih upgrade ke gopay plus, udh coba 1001X gagal trus.",negative,app
review_3732_2,2025-09-30 18:07:22,jdi ga bisa transfer ke bank,negative,app
review_3733_1,2025-09-30 18:04:57,alhamdulillah terimakasih,positive,service
review_3734_1,2025-09-30 17:44:51,biaya pengiriman nya mahal bener jir padhl harga makanan 5 ribu jadi semuanya 30 ribu sama biaya pengirimian nya🤦‍♂️,negative,service
review_3735_1,2025-09-30 17:44:24,ok,positive,none
review_3736_1,2025-09-30 17:39:59,Kok aneh ya skrg,neutral,none
review_3736_2,2025-09-30 17:39:59,kalo mau pesen gojek pake harga rute yg jauh (harga lebih mahal),neutral,service
review_3736_3,2025-09-30 17:39:59,tpi stlh pesan trs berjalan malah diarahkan ke yg rute deket(rute yg hrsnya lbh murah) .,negative,app dan service
review_3736_4,2025-09-30 17:39:59,kyk gk sesuai harganya jdinya harga pake rute yg jauh stlh pesan malah rutenya berbeda mlah rute yg dekat.,negative,app dan service
review_3736_5,2025-09-30 17:39:59,sy sengaja pake gojek,neutral,service
review_3736_6,2025-09-30 17:39:59,"agar rutenya yg lbh aman (jauh) ini malah ujung"" nya ttp aja lewat rute dkt( yg sepi)🫠🫠",negative,app
review_3737_1,2025-09-30 17:13:46,buat gojek ada di kabupaten Kepahiang,neutral,none
review_3738_1,2025-09-30 17:05:35,sangat membantu kami dalam pengiriman barang pelanggan,positive,service
review_3739_1,2025-09-30 16:55:28,jadi bintang 1,negative,none
review_3739_2,2025-09-30 16:55:28,"karena gopaypinjam cara tagihnya benar benar teror nya luar biasa, tolong cara penagihan gopaypinjam diubah lagi, jangan tau nya teror terus, saya bukan nya tidak mau bayar hanya terlambat saja, setelah saya lunasi gopaypinjam , saya tidak mau lagi pakai apk gojek lagi selamat tinggal apk gojek , saya yakin gojek bakal bangkrut dengan tingkah laku gopaypinjam, sy udah lunasi pinjaman saya di gopaypinjam , dan udh cukup anda teror saya , dan keluarga saya , dan selamat tinggal",negative,service
review_3740_1,2025-09-30 16:38:22,istimewa,positive,none
review_3741_1,2025-09-30 15:54:01,"aplikasi sangat membantu saya pada saat keluarga, teman sedang sibuk, dan drivernya tepat waktu, mantap dahh pokoknya👍👍",positive,service
review_3742_1,2025-09-30 15:29:33,tolong sediakan tombol pembatalan pesanan.,negative,app
review_3743_1,2025-09-30 15:24:17,oke,positive,none
review_3744_1,2025-09-30 15:17:39,"ongirnya ga ngotak, bikin orang kesel, padhal jarganya udah pas",negative,service
review_3744_2,2025-09-30 15:17:39,tapi pas liat ongkirnya bikin orang kesel!!!!,negative,service
review_3745_1,2025-09-30 15:16:05,banyak promo,positive,service
review_3746_1,2025-09-30 15:15:25,mantap,positive,none
review_3747_1,2025-09-30 15:08:23,"ngerugiin saya, masa titiknya tiba-tiba nggak ada trus yang ada malah salah.",negative,service
review_3747_2,2025-09-30 15:08:23,saya rugi waktu dan rugi materi.,negative,service
review_3748_1,2025-09-30 15:01:52,"kalok driver gak bisa nganter gak usah di pakek lagi yang tegass males lama""",negative,service
review_3749_1,2025-09-30 14:29:03,memuaskan,positive,none
review_3750_1,2025-09-30 14:08:16,"sumpah ya ni aplikasi ngga banget mending grab deh timbang ini, udah mah estimasinya lama susah dapet driver alhasil dibatalin sampe 2 kali loh, benci banget sama aplikasi ini dendam aku tuh mesen dari stgh 7 smpe jam 9 ga dapet apa"" posisi udah laper banget nambah"" in badmood tau ngga!!!",negative,app dan service
review_3751_1,2025-09-30 14:04:40,di cncell teruusss suka suka kaliann lah gojeek,negative,service
review_3752_1,2025-09-30 14:00:08,pelayanannya lama,negative,service
review_3753_1,2025-09-30 13:59:37,baguuusss,positive,none
review_3754_1,2025-09-30 13:55:33,"sudah hampir dua jam aku nunggu gofood ni, dan sekarang mau jam 10.",negative,service
review_3754_2,2025-09-30 13:55:33,"apahal lah, masak gak bisa batalin pesanan.",negative,service
review_3754_3,2025-09-30 13:55:33,tolol banget dah.,negative,none
review_3755_1,2025-09-30 13:49:59,selalu pake app ini .,positive,app
review_3755_2,2025-09-30 13:49:59,semoga makin bagus dan maju,positive,none
review_3756_1,2025-09-30 13:41:16,"ORDER GOFOOD UDAH 30 MENIT GA DAPET2 DRIVER, GABISA DI BATALKAN.",negative,service
review_3756_2,2025-09-30 13:41:16,GAJELAS SURUH NUNGGU SAMPE KIAMAT!,negative,service
review_3757_1,2025-09-30 13:37:26,Sulit dapat driver kalau pas hujan,negative,service
review_3758_1,2025-09-30 13:21:01,pesen go red di batalin trus sama driver nya,negative,service
review_3759_1,2025-09-30 13:08:23,"makin parah, mesen go food udah 1 jam lebih, ga dapet dapet driver bangke emang nih",negative,service
review_3760_1,2025-09-30 13:06:33,"bapuk banget ini aplikasi, tarifnya kaga ada stabil2nya, tergantung cuaca.",negative,app
review_3760_2,2025-09-30 13:06:33,"lemot juga, cuaca hujan pasti susahnya mapun alesannya booking lagi rame,",negative,app dan service
review_3760_3,2025-09-30 13:06:33,padahal banyak driver sekitaran stanby,negative,service
review_3761_1,2025-09-30 12:59:37,tolong ya,neutral,none
review_3761_2,2025-09-30 12:59:37,kalo kita ngecancel driver itu,neutral,service
review_3761_3,2025-09-30 12:59:37,"karena kejauhan apalagi ujan jauh tambah lama, masa kita harus nunggu sejam dulu baru dapet belum nunggu nya, tolong sistemnya benerin driver yg Deket pas ujan kan ada.",negative,app dan service
review_3761_4,2025-09-30 12:59:37,ini sistem prioritasnya penipuan nih!,negative,service
review_3761_5,2025-09-30 12:59:37,"ini saya lagi nunngu di halte, masa akun saya di bekukan saya harus nunggu sampe besok gitu?",negative,service
review_3761_6,2025-09-30 12:59:37,"tolong dijawab, saya alternative nya apalagi woi apk gojek penyakitnya kambuh, seperti sebelumnya.",negative,app
review_3761_7,2025-09-30 12:59:37,pada saat hujan akun saya dibekukan tiba tiba,negative,service
review_3762_1,2025-09-30 12:55:54,Go-Jek tidak merespon dengan baik dan cepat .,negative,service
review_3762_2,2025-09-30 12:55:54,proses nya sangat lambat lain dengan aplikasi dana,negative,service
review_3763_1,2025-09-30 12:52:58,mudah2an digunakan,positive,none
review_3764_1,2025-09-30 12:51:31,sinyal jelek,negative,app
review_3765_1,2025-09-30 12:49:54,lumayan lah,positive,none
review_3766_1,2025-09-30 12:49:05,Susah nyari driver,negative,service
review_3766_2,2025-09-30 12:49:05,kalo lagi kondisi ujan.,neutral,none
review_3767_1,2025-09-30 12:48:56,makin bikin emosi,negative,none
review_3768_1,2025-09-30 12:46:44,"aplikasi payah, sering bngt di rugikan, tiba tiba tarif berubah lah,",negative,app
review_3768_2,2025-09-30 12:46:44,"kalo pake gopay drivernya gak dateng lah, gopay tetep kepotong, tolong di perbiaki lagi lah",negative,app dan service
review_3768_3,2025-09-30 12:46:44,"biar sama sama enak, TERIMAKASIH !",positive,service
review_3769_1,2025-09-30 12:45:16,"KLO HUJAN KEBIASAAN GOCAR GD YG MAU NGAMBIL,GOJEK ITU MELAYANI MAU HUJAN JUGA GATTAU KAN CUST NYA LG BURU2 KE RMH SAKIT",negative,service
review_3769_2,2025-09-30 12:45:16,TP MALAH GD YG MAU NGAMBIL LG DI BUTUHIN MALLAH PD GADA YG AMBILLLL LOL,negative,service
review_3770_1,2025-09-30 12:44:16,"percuma ada aplikasi ojol,",negative,app dan service
review_3770_2,2025-09-30 12:44:16,"kalo pas ujan kaga ada yang mau ngambil makanan, tolol.",negative,service
review_3771_1,2025-09-30 12:41:01,sangat membantu di saat kita lagi lapar buka GO-JEK tunggu sebentar driver datang.,positive,service
review_3771_2,2025-09-30 12:41:01,driver nya juga ramah ramah,positive,service
review_3772_1,2025-09-30 12:37:59,bagus,positive,none
review_3773_1,2025-09-30 12:35:19,gojek T*I.,negative,app
review_3773_2,2025-09-30 12:35:19,aplikasi sampah.,negative,app
review_3773_3,2025-09-30 12:35:19,suka ngaco ngaco eror smpe doble order.,negative,app
review_3773_4,2025-09-30 12:35:19,sdgkan disaat nyari driver malal muter muter aja disaat nyari driver kelamaan gabisa di batal order smpe brpa lama menit.,negative,service
review_3773_5,2025-09-30 12:35:19,keburu kesel.,negative,none
review_3773_6,2025-09-30 12:35:19,apk gajelas,negative,app
review_3774_1,2025-09-30 12:27:48,oke,positive,none
review_3775_1,2025-09-30 12:18:53,oke,positive,none
review_3776_1,2025-09-30 12:18:36,Aplikasi yg cukup membantu kaum mageran,positive,app
review_3777_1,2025-09-30 12:01:12,verifikasi wajah selalu gagal.padahal udah ngikut ketentuan yang ada.,negative,app
review_3778_1,2025-09-30 11:54:29,"maps driver ga gerak, nyari driver lama : tolong perbaiki",negative,app dan service
review_3778_2,2025-09-30 11:54:29,padahal di wilayah kota :(,negative,none
review_3779_1,2025-09-30 11:54:27,kalo habis hujan pasti susah dapet driver..,negative,service
review_3779_2,2025-09-30 11:54:27,tidak bagus,negative,none
review_3781_1,2025-09-30 11:32:31,Banyak pengemudi yg lokasinya jauh,negative,service
review_3781_2,2025-09-30 11:32:31,"tapi tetap maksa ambil orderan,ujung2nya minta cancel dengan berbagai macamalasan",negative,service
review_3782_1,2025-09-30 11:31:00,"najis, gue pesan driver ga ada yang ngambil.",negative,service
review_3782_2,2025-09-30 11:31:00,wilayah Cimahi - jabar,neutral,none
review_3783_1,2025-09-30 11:29:46,halo kak.,neutral,none
review_3783_2,2025-09-30 11:29:46,"apakah bisa di bantu pindah layanan kak, dari gocar ke gojek?",neutral,service
review_3783_3,2025-09-30 11:29:46,mohon di respon ya kak,neutral,app
review_3784_1,2025-09-30 11:28:45,EMPAT KALI DAPAT ORDERAN FIKTIF.,negative,service
review_3784_2,2025-09-30 11:28:45,"SETIAP LAPOR KE CS RESPONNYA LAMBAT, BUAT LAPORAN DI APLIKASI NYA RIBET, TIDAK ADA SAMA SEKALI TERBANTU DENGAN TINDAKAN YANG ADA.",negative,app dan service
review_3784_3,2025-09-30 11:28:45,"EMPAT KALI, EMPAT KALI, EMPAT KALI LOH.",negative,service
review_3784_4,2025-09-30 11:28:45,"RESPON LAMBAT, GAADA TINDAKAN YANG BENAR BENAR MENYELESAIKAN MASALAHNYA.",negative,service
review_3784_5,2025-09-30 11:28:45,BUAT LAPORAN SUSAH.,negative,app
review_3785_1,2025-09-30 11:24:26,makasih,positive,none
review_3786_1,2025-09-30 11:19:53,knp si driver salalu bilang cuma di byr 5ribu,negative,service
review_3786_2,2025-09-30 11:19:53,kalo ambil food.,neutral,service
review_3786_3,2025-09-30 11:19:53,secara saya bayar 15ribu.,neutral,none
review_3786_4,2025-09-30 11:19:53,pt gojek skrg beda y.,neutral,service
review_3786_5,2025-09-30 11:19:53,makan keringet driver jdi penjilat di negara sendiri.,negative,service
review_3786_6,2025-09-30 11:19:53,udh ga punya hati.,negative,none
review_3786_7,2025-09-30 11:19:53,tlg y kemblikan sistem lama.,negative,app
review_3786_8,2025-09-30 11:19:53,lebih manusiawi.,positive,none
review_3786_9,2025-09-30 11:19:53,kecewa sama pt.,negative,service
review_3786_10,2025-09-30 11:19:53,gojek skrg.,neutral,app
review_3786_11,2025-09-30 11:19:53,kasian driver di jln panas ke hujana mending pindah ke greb food.,negative,service
review_3786_12,2025-09-30 11:19:53,ga tega lihat driver gojek.,negative,service
review_3786_13,2025-09-30 11:19:53,sedih saya denger ny gojek ga manusiawi skrg.,negative,service
review_3786_14,2025-09-30 11:19:53,kejam skrg gojek tolong hilang kan sistem slot food n paket reguler semua rata.,negative,service
review_3786_15,2025-09-30 11:19:53,lebih manusiawi,positive,none
review_3787_1,2025-09-30 11:15:46,"dulunya bagus skrg jdi jelek bgt, ongkir mahal, driver pada males nunggu pick up udh sejam lebih, alesan nya titik dari resto jauh bgt,",negative,app dan service
review_3787_2,2025-09-30 11:15:46,"padahal cm 15 menitan, kecewa lah",negative,service
review_3787_3,2025-09-30 11:15:46,padahal saya pengguna lama gojek,neutral,service
review_3788_1,2025-09-30 11:12:27,susah dapet nya taiii...,negative,service
review_3789_1,2025-09-30 11:12:16,"buruk sekali,pembelian lama",negative,service
review_3790_1,2025-09-30 11:09:08,Susah,negative,none
review_3791_1,2025-09-30 10:57:09,apk tolol,negative,app
review_3791_2,2025-09-30 10:57:09,kalo ujan delay sampe 2 jam kgk Nemu driver,negative,service
review_3792_1,2025-09-30 10:56:41,mantap,positive,none
review_3793_1,2025-09-30 10:56:35,makin buruk pelayanan nya driver suka telat aplikasi makin berat biaya makin mahal ntah apa lagi nambah biaya nambah buruk pelayanan,negative,app dan service
review_3794_1,2025-09-30 10:55:34,"udh 2 x pnjman d acc,byr lancar TPT waktu, pas mo ajukan yg ketiga x knp d tolak dgn alasan g msk akal mksh",negative,service
review_3795_1,2025-09-30 10:53:05,Top,positive,none
review_3796_1,2025-09-30 10:52:44,mudah dipakai alias simpel,positive,none
review_3797_1,2025-09-30 10:52:29,Cukup memuaskan!!,positive,none
review_3798_1,2025-09-30 10:52:18,Tiap pesan di daerah yang banyak drivernya tetap aja ditolak,negative,service
review_3799_1,2025-09-30 10:39:11,sangat memudahkan,positive,none
review_3800_1,2025-09-30 10:37:41,susah bgt nyari driver,negative,service
review_3801_1,2025-09-30 10:36:26,aplikasi babi anjg,negative,app
review_3802_1,2025-09-30 10:32:32,terima kasih gojek,positive,service
review_3803_1,2025-09-30 10:30:43,aplikasi lemot anjgg......,negative,app
review_3803_2,2025-09-30 10:30:43,lama bgtvdapet driver nya,negative,service
review_3804_1,2025-09-30 10:29:38,banyak promo dan pilihan kendaraan berbagai jenis dan harga sesuai kebutuhan,positive,service
review_3805_1,2025-09-30 10:29:28,"gila cari driver lama sekali,",negative,service
review_3805_2,2025-09-30 10:29:28,padahal banyak yang dekat,negative,service
review_3806_1,2025-09-30 10:26:52,"Masih ada saja driver yang sengaja telat, diam, bahkan sampai menjauh,",negative,service
review_3806_2,2025-09-30 10:26:52,agar dibatalkan oleh pengguna.,neutral,none
review_3806_3,2025-09-30 10:26:52,"Ketika keadaan sedang terdesak, driver-nya malah sengaja lama-lamain.",negative,service
review_3806_4,2025-09-30 10:26:52,Kan namanya kurang ajar.,negative,none
review_3806_5,2025-09-30 10:26:52,"Jadinya 25 menitan cuma dihabiskan untuk menunggu SATU driver, yang jaraknya cuma 3.3 KM.",negative,service
review_3807_1,2025-09-30 10:15:26,"alamak mahalnyoo, berkali kali beli gacoan di sini ongkir 18ribu sudah gojek plus tetap tidak ada potongan, sudah waktunya unsubscribe gojek plus",negative,service
review_3807_2,2025-09-30 10:15:26,karena hampir gaada bedanya dari gojek biasa🙏🏼🙏🏼,neutral,service
review_3808_1,2025-09-30 10:14:55,"membantu sekali,di saat saat situasi urgent, makasih gojek",positive,service
review_3809_1,2025-09-30 09:58:32,ongkos diterima penumpang mahal ke driver kecil adil donk,negative,service
review_3810_1,2025-09-30 09:57:42,keren membantu banget pas lagi hujan,positive,service
review_3811_1,2025-09-30 09:57:16,sangat mbantu,positive,none
review_3812_1,2025-09-30 09:48:55,kenapa tiap hujan susah banget di order ya?,negative,service
review_3812_2,2025-09-30 09:48:55,kalo bagian gosend tuha pda susah di ambil?,negative,service
review_3812_3,2025-09-30 09:48:55,padahal kalian kerja loh masa ga punya jas hujan sama sekali?,negative,service
review_3812_4,2025-09-30 09:48:55,buat apa genuaan nya kerja sebagai gojek,negative,service
review_3812_5,2025-09-30 09:48:55,tpi nyempetin waktu buat costumer pas lagi hujan ga ada yg mau narik.,negative,service
review_3812_6,2025-09-30 09:48:55,jas hujan kan ada helm juga ada,neutral,none
review_3813_1,2025-09-30 09:45:20,driver pemalas semua,negative,service
review_3814_1,2025-09-30 09:43:27,sangat terbantu dengan gojek,positive,none
review_3815_1,2025-09-30 09:42:37,semua jadi mudah....,positive,none
review_3815_2,2025-09-30 09:42:37,thanks Gojek,positive,service
review_3816_1,2025-09-30 09:42:24,"terimakasih sudah mempermudah kami sebagai Masyarakat , untuk transportasi yang aman dan nyaman",positive,service
review_3817_1,2025-09-30 09:22:15,aplikasi ini sangat membantu saya untuk order gojek tiap hari berangkat dan pulang kerja.,positive,app
review_3818_1,2025-09-30 09:16:03,"Drivernya banyak, mau ambil pas hujan juga, ga kaya grab yg mahal dan drivernya dikit",positive,service
review_3819_1,2025-09-30 08:51:51,Wow uda 10 tahin aja 30 09 2025,neutral,none
review_3820_1,2025-09-30 08:45:09,good,positive,none
review_3821_1,2025-09-30 08:26:44,kecewa bgt ga segercep grab,negative,service
review_3821_2,2025-09-30 08:26:44,"padahal lebih sering pake gojek kapok bgt duit ku 53,5k ilang di aplikasi yg sering aku pake mending pindah ke apk sebelah!!!!!",negative,app dan service
review_3823_1,2025-09-30 08:19:29,bagus,positive,none
review_3824_1,2025-09-30 08:13:41,"Saya Sangat Kecewa dengan Gojek,dalam Fitur Gopay Pinjam,setelah saya Bayar Pelunasan sebelum JT dan saya Ajukan Kembali,kok Malah di TOLAK dengan keterangan Desember bisa diajukan kembali,inipun blm pasti Cair..",negative,service
